year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
Year 4,nursing,Yes,To go to class,2,20,2024-10-24,No,PGP,IT / CLB,A1,1900-01-01 12:38:13,Sunny,10,9,4,5,5,8,6,9
Year 1,computer science,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,8,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 08:52:28,Sunny,22,7,5,6,5,5,4,7
Year 2,history,No,To go to class,2,28,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 16:41:32,Sunny,25,5,8,3,4,6,9,5
Year 4,anthropology,No,To go to class,3,15,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:56:15,Sunny,26,7,4,7,8,8,8,2
Year 4,pharmaceutical science,No,To go to class,2,26,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 22:00:00,Sunny,28,4,7,8,5,4,5,1
Year 3,"politics, philosophy, economics",Yes,To go to class,2,7,2024-10-24,No,LT13 / Ventus,PGP,A1,1900-01-01 10:04:06,Rainy,15,1,7,5,4,6,5,7
Year 2,dentistry,No,To go to class,4,12,2024-10-24,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 16:40:52,Sunny,23,9,6,8,5,8,5,5
Year 3,sociology,Yes,To go to class,2,27,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 13:00:32,Sunny,11,3,5,7,7,3,6,3
Year 4,psychology,No,To go to class,2,24,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 18:38:57,Sunny,24,7,3,4,3,6,4,5
Year 1,mechanical engineering,No,To go to class,3,33,2024-10-24,No,IT / CLB,UTown,D1,1900-01-01 14:37:17,Sunny,32,12,4,8,3,6,5,5
Year 3,law,No,To go to class,4,10,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 12:31:25,Sunny,30,7,1,8,5,5,8,5
Year 2,history,No,To go to class,3,6,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:25:40,Sunny,8,9,6,7,5,6,9,5
Year 4,sociology,No,To go to class,3,31,2024-10-24,No,UTown,PGP,D2,1900-01-01 11:09:29,Sunny,21,5,7,7,4,5,7,5
Year 4,social work,No,To go to class,3,37,2024-10-24,No,LT13 / Ventus,UHC / Opp UHC,A1,1900-01-01 12:18:05,Sunny,15,4,2,10,3,3,8,7
Year 2,geography,No,To go to class,2,41,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A1,1900-01-01 14:03:23,Sunny,10,17,6,5,4,4,3,7
Year 2,global studies,No,To go to class,2,20,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 11:41:02,Sunny,10,2,6,6,4,5,7,3
Year 1,mechanical engineering,No,To go to class,4,32,2024-10-24,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 10:55:40,Sunny,49,8,10,8,7,5,8,3
Year 2,psychology,Yes,To go for meals,3,19,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:05:55,Rainy,11,6,5,4,7,5,5,7
Year 2,history,No,To go for meals,2,25,2024-10-24,No,UHC / Opp UHC,UTown,D2,1900-01-01 11:16:28,Sunny,28,16,3,4,5,5,3,5
Year 3,mathematics,Yes,To go to class,3,23,2024-10-24,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:11:33,Sunny,13,6,5,4,1,6,10,1
Year 4,environmental engineering,No,To go to class,2,14,2024-10-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 09:26:18,Sunny,10,6,6,7,5,6,10,8
Year 1,mathematics,No,To go to CCA sessions,2,8,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:41:31,Sunny,14,3,7,4,4,7,4,4
Year 3,architecture,No,To go to class,2,8,2024-10-24,No,IT / CLB,LT27 / S17,A2,1900-01-01 13:39:14,Sunny,39,9,2,9,5,6,7,1
Year 1,sociology,No,To go to class,1,33,2024-10-24,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 10:42:56,Sunny,18,7,4,6,5,7,8,6
Year 1,business,No,To go to class,2,11,2024-10-24,Yes,IT / CLB,UHC / Opp UHC,A2,1900-01-01 13:52:54,Sunny,9,2,5,6,5,7,7,7
Year 4,food science and technology,No,To go to class,2,29,2024-10-24,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 16:45:44,Sunny,35,29,4,3,4,6,6,6
Year 4,nursing,Yes,To go to class,1,22,2024-10-24,No,UHC / Opp UHC,LT27 / S17,A2,1900-01-01 09:29:59,Sunny,17,5,2,8,5,5,8,5
Year 2,history,Yes,To go to class,3,25,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:19:59,Sunny,34,2,1,8,9,6,4,4
Year 4,psychology,No,To go to class,3,27,2024-10-24,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:00:54,Sunny,20,6,9,3,4,4,7,5
Year 4,pharmaceutical science,Yes,To go to MRT,2,30,2024-10-24,No,UTown,LT27 / S17,D2,1900-01-01 11:47:48,Sunny,24,16,4,8,8,5,6,8
Year 3,accountancy,No,To go to class,4,20,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:35:23,Sunny,8,4,6,7,4,6,8,7
Year 2,industrial systems engineering,No,To go to class,2,17,2024-10-24,No,LT27 / S17,BIZ2 / Opp HSSML,A2,1900-01-01 13:01:33,Sunny,5,3,7,2,6,5,7,10
Year 3,industrial systems engineering,No,To go to class,0,54,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 13:54:48,Sunny,20,7,6,3,8,5,8,7
Year 2,psychology,No,To go to class,2,21,2024-10-24,No,LT27 / S17,IT / CLB,A1,1900-01-01 09:52:02,Sunny,18,5,6,4,7,8,8,7
Year 3,"politics, philosophy, economics",No,To go to class,3,8,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 12:55:08,Sunny,9,1,4,2,3,6,7,6
Year 4,pharmaceutical science,No,To go to class,2,30,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A1,1900-01-01 17:01:18,Sunny,17,7,2,6,3,6,6,6
Year 3,computer science,No,To go to class,2,31,2024-10-24,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:26:19,Sunny,3,2,4,2,8,6,10,6
Year 2,history,No,To go to class,3,21,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:56:53,Sunny,17,16,3,5,4,1,8,7
Year 2,"politics, philosophy, economics",No,To go to class,2,9,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:07:24,Sunny,34,4,5,6,3,5,5,6
Year 4,"politics, philosophy, economics",No,To go to class,2,27,2024-10-24,No,UTown,IT / CLB,D1,1900-01-01 10:02:45,Rainy,8,3,4,4,2,3,9,7
Year 3,statistics,No,To go to class,4,25,2024-10-24,No,UHC / Opp UHC,IT / CLB,A2,1900-01-01 08:13:00,Sunny,21,13,8,7,1,6,3,2
Year 3,anthropology,No,To go to class,4,35,2024-10-24,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:58:30,Sunny,16,2,8,5,8,2,9,5
Year 3,data science and analytics,No,To go to class,2,23,2024-10-24,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 10:41:07,Rainy,36,15,6,8,6,4,7,5
Year 3,economics,No,To go to class,4,20,2024-10-24,No,LT27 / S17,IT / CLB,A1,1900-01-01 15:19:15,Sunny,21,13,5,8,8,7,8,1
Year 3,chemistry,No,To go to class,2,29,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 14:16:19,Sunny,15,8,8,5,6,8,4,7
Year 2,geography,No,To go to class,2,29,2024-10-24,No,UTown,IT / CLB,D1,1900-01-01 10:28:16,Sunny,22,3,4,5,6,6,8,2
Year 4,materials science and engineering,No,To go to class,2,36,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:07:40,Sunny,26,12,5,10,5,2,7,7
Year 2,statistics,No,To go to MRT,2,21,2024-10-24,No,IT / CLB,UTown,D1,1900-01-01 09:46:59,Sunny,19,10,6,9,3,6,7,6
Year 4,"politics, philosophy, economics",Yes,To go to class,3,24,2024-10-24,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:17:20,Sunny,28,5,4,7,6,5,7,7
Year 1,business,No,To go to class,1,22,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 09:17:59,Sunny,37,7,6,8,5,2,6,8
Year 4,mechanical engineering,No,To go to class,2,26,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:51:57,Sunny,61,10,6,8,3,3,9,5
Year 3,global studies,No,To go to class,2,32,2024-10-24,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:02:57,Sunny,22,14,5,4,6,4,9,4
Year 3,psychology,No,To go to class,2,12,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 14:08:22,Sunny,20,5,5,9,6,3,2,6
Year 1,architecture,No,To go to class,2,18,2024-10-24,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:42:38,Sunny,28,12,4,9,4,6,5,5
Year 2,business analytics,No,To go to class,2,42,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 10:57:26,Sunny,29,12,8,4,5,5,9,3
Year 2,global studies,No,To go to class,3,13,2024-10-24,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 13:32:25,Sunny,8,4,6,5,4,6,5,1
Year 2,quantitative finance,No,To go to class,2,19,2024-10-24,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:34:30,Sunny,27,13,9,7,6,5,6,7
Year 4,data science and analytics,No,To go to class,2,11,2024-10-24,No,LT27 / S17,PGP,D2,1900-01-01 12:35:23,Sunny,5,3,3,4,8,3,6,3
Year 2,pharmaceutical science,No,To go to class,4,19,2024-10-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:04:00,Sunny,10,6,1,7,8,5,8,2
Year 4,political science,No,To go to class,4,24,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 13:37:28,Sunny,17,3,6,2,3,2,5,8
Year 1,pharmaceutical science,No,To go to class,2,23,2024-10-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:35:57,Sunny,21,4,7,6,4,3,6,7
Year 2,statistics,No,To go to class,2,20,2024-10-24,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:59:58,Sunny,23,16,3,7,7,3,8,8
Year 1,chemistry,No,To go to class,2,7,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 12:05:56,Sunny,14,16,3,10,7,5,4,6
Year 3,dentistry,Yes,To go to class,2,21,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 12:58:53,Sunny,50,8,3,8,6,1,6,6
Year 2,life sciences,No,To go to class,1,35,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,PGP,A2,1900-01-01 16:18:53,Sunny,21,6,5,8,7,4,7,6
Year 3,anthropology,No,To go to class,3,23,2024-10-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 18:00:44,Sunny,6,7,9,7,8,7,9,7
Year 1,materials science and engineering,No,To go for meals,3,29,2024-10-24,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:39:51,Sunny,5,15,4,6,5,6,9,7
Year 3,data science and analytics,No,To go to class,3,40,2024-09-16,No,UTown,LT27 / S17,D2,1900-01-01 11:50:00,Sunny,40,20,3,9,2,3,4,4
Year 1,data science and analytics,No,To go to class,2,5,2024-09-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 08:50:00,Sunny,20,6,7,9,7,7,9,8
Year 3,accountancy,No,To go to class,2,30,2024-09-30,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:00:00,Sunny,30,15,3,10,1,4,4,3
Year 4,quantitative finance,No,To go to MRT,2,8,2024-10-11,No,COM3,LT27 / S17,D2,1900-01-01 13:50:00,Rainy,15,7,7,7,6,7,7,6
Year 3,global studies,No,To go to class,2,20,2024-10-17,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:00:00,Rainy,25,4,7,7,5,6,7,6
Year 2,computer science,No,To go to class,2,30,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 10:00:00,Sunny,10,5,7,7,5,5,5,6
Year 3,chemistry,No,To go to class,2,25,2024-10-17,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:45:00,Sunny,20,6,6,7,8,9,10,8
Year 2,environmental engineering,Yes,To go to class,3,30,2024-10-08,No,LT27 / S17,COM3,D2,1900-01-01 14:30:00,Sunny,10,3,6,6,7,8,8,6
Year 2,food science and technology,Yes,To go to class,2,10,2024-10-11,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 14:30:00,Sunny,15,5,8,3,8,7,8,9
Year 2,computer science,No,To go to class,2,15,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 11:00:00,Sunny,20,10,10,5,5,5,7,7
Year 1,accountancy,Yes,To go to class,2,20,2024-10-04,No,PGP,COM3,D2,1900-01-01 15:00:00,Sunny,15,5,10,4,10,9,10,9
Year 1,mechanical engineering,Yes,To go to class,2,10,2024-10-10,No,IT / CLB,UTown,D1,1900-01-01 14:40:00,Sunny,20,5,7,7,6,7,7,7
Year 3,psychology,No,To go to class,2,10,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:00:00,Sunny,20,5,7,7,7,7,9,7
Year 3,materials science and engineering,No,To go to class,3,30,2024-10-14,No,UTown,LT13 / Ventus,D1,1900-01-01 12:35:00,Sunny,30,4,4,8,5,4,4,6
Year 3,data science and analytics,No,To go to MRT,4,30,2024-09-17,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:00:00,Sunny,20,10,4,9,3,4,6,5
Year 1,chemistry,No,To go to class,4,40,2024-10-15,No,LT27 / S17,IT / CLB,A1,1900-01-01 11:40:00,Rainy,25,4,9,10,7,7,9,8
Year 3,quantitative finance,Yes,To go to class,3,20,2024-10-07,No,LT27 / S17,UTown,D2,1900-01-01 13:45:00,Sunny,10,5,8,7,6,7,7,7
Year 4,biomedical engineering,No,To go to class,2,35,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 11:30:00,Sunny,30,15,3,8,3,5,4,4
Year 2,political science,No,To go to class,2,30,2024-10-14,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:30:00,Rainy,30,15,2,10,2,5,4,4
Year 2,environmental studies,Yes,To go to class,4,50,2024-10-08,Yes,PGP,UHC / Opp UHC,A1,1900-01-01 07:10:00,Sunny,30,4,9,4,9,10,10,9
Year 1,pharmaceutical science,Yes,To go to class,3,60,2024-10-01,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 09:40:00,Sunny,10,4,7,4,6,7,8,8
Year 3,data science and analytics,No,To go to class,4,20,2024-10-07,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 11:15:00,Sunny,15,3,7,8,3,6,7,6
Year 2,data science and analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,10,2024-10-01,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 20:30:00,Sunny,10,5,8,2,8,7,8,8
Year 3,data science and analytics,No,To go to MRT,4,40,2024-10-08,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 11:20:00,Rainy,30,3,8,7,4,5,7,6
Year 4,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,15,2024-10-15,No,COM3,UTown,D1,1900-01-01 17:10:00,Sunny,15,3,6,7,5,6,7,6
Year 4,food science and technology,No,To go to MRT,2,15,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,PGP,D2,1900-01-01 15:15:00,Sunny,8,7,5,5,5,5,5,5
Year 2,data science and analytics,Yes,To go to MRT,4,10,2024-09-30,Yes,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 11:40:00,Sunny,20,10,6,9,5,5,8,7
Year 2,dentistry,No,To go to class,2,10,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 08:00:00,Sunny,15,8,3,8,3,6,9,5
Year 3,data science and analytics,No,To go to class,4,25,2024-10-03,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:50:00,Sunny,50,15,4,9,3,4,7,4
Year 2,data science and analytics,No,To go to CCA sessions,4,18,2024-09-27,No,UHC / Opp UHC,UTown,D2,1900-01-01 20:00:00,Sunny,6,5,7,3,7,7,7,7
Year 3,data science and analytics,No,To go to class,3,30,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 13:10:00,Sunny,15,6,5,7,5,6,8,7
Year 4,mechanical engineering,No,To go to class,3,15,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Rainy,6,6,8,3,8,8,8,8
Year 4,life sciences,No,To go for meals,4,20,2024-10-10,No,BIZ2 / Opp HSSML,PGP,A1,1900-01-01 13:30:00,Rainy,7,7,7,4,6,6,5,7
Year 3,"politics, philosophy, economics",No,To go to class,3,45,2024-10-17,No,IT / CLB,UHC / Opp UHC,A2,1900-01-01 18:30:00,Sunny,35,20,2,9,2,2,2,1
Year 4,statistics,No,To go to CCA sessions,3,15,2024-10-14,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 21:00:00,Rainy,6,10,3,6,5,7,8,6
Year 3,mathematics,Yes,To go to class,4,15,2024-10-09,Yes,LT13 / Ventus,LT27 / S17,A1,1900-01-01 14:30:00,Sunny,10,5,9,2,10,10,10,10
Year 3,nursing,No,To go to class,2,25,2024-10-11,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:50:00,Sunny,20,4,7,9,3,6,10,6
Year 1,environmental studies,No,To go to class,4,40,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 09:45:00,Sunny,70,5,9,10,2,4,7,5
Year 4,economics,No,To go to class,2,10,2024-10-04,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 10:04:00,Rainy,20,8,7,8,6,7,7,8
Year 4,psychology,No,To go to MRT,2,5,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 18:24:00,Sunny,10,0,9,5,9,10,10,10
Year 2,geography,No,To go to class,2,15,2024-10-01,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 13:30:00,Sunny,15,8,6,8,6,7,7,6
Year 2,mechanical engineering,No,To go to class,4,15,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:40:00,Sunny,20,5,7,8,5,6,7,6
Year 1,history,Yes,To go to class,4,40,2024-10-14,No,UTown,IT / CLB,D1,1900-01-01 07:50:00,Sunny,20,5,7,7,8,9,10,7
Year 1,sociology,Yes,To go to class,4,10,2024-10-04,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 09:30:00,Sunny,15,5,5,7,5,5,4,4
Year 2,law,No,To go to class,5,60,2024-10-07,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:00:00,Sunny,40,15,3,10,2,3,5,4
Year 1,biomedical engineering,No,To go to class,3,45,2024-10-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:30:00,Sunny,30,20,2,9,2,3,4,3
Year 3,chemistry,No,To go to class,6,30,2024-10-07,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 07:20:00,Sunny,35,2,6,6,8,6,8,6
Year 1,materials science and engineering,No,To go to CCA sessions,2,15,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 16:00:00,Sunny,15,2,9,6,8,7,8,8
Year 1,life sciences,Yes,To go to class,2,10,2024-10-07,Yes,UTown,LT27 / S17,D2,1900-01-01 10:00:00,Sunny,20,10,3,8,4,4,3,4
Year 3,data science and analytics,No,To go to class,3,40,2024-09-30,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 08:00:00,Rainy,70,10,6,10,5,3,8,5
Year 1,data science and analytics,No,To go to class,1,10,2024-10-04,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:15:00,Sunny,10,5,6,4,5,6,6,6
Year 2,pharmaceutical science,No,To go to class,4,20,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 09:30:00,Sunny,20,7,6,7,6,6,7,6
Year 3,life sciences,No,To go to class,2,20,2024-09-26,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 14:00:00,Rainy,30,10,3,7,3,3,5,3
Year 2,life sciences,No,To go to class,2,10,2024-10-08,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 11:15:00,Sunny,20,7,7,5,6,6,6,6
Year 4,mathematics,No,To go to class,2,10,2024-10-10,No,IT / CLB,COM3,D1,1900-01-01 14:30:00,Sunny,15,5,5,5,5,5,5,5
Year 3,history,No,To go to class,2,25,2024-10-14,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:30:00,Sunny,30,2,9,10,6,7,10,6
Year 2,life sciences,Yes,To go to class,4,40,2024-09-20,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A2,1900-01-01 11:40:00,Sunny,20,5,10,7,7,5,6,5
Year 1,accountancy,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",4,45,2024-10-02,No,PGP,BIZ2 / Opp HSSML,A2,1900-01-01 10:00:00,Sunny,30,5,8,10,4,6,5,7
Year 3,data science and analytics,No,To go to class,4,20,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 10:00:00,Sunny,30,6,5,10,1,6,6,5
Year 2,biomedical engineering,No,To go to class,3,40,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 08:30:00,Sunny,30,18,3,8,2,3,4,3
Year 2,anthropology,No,To go to class,2,40,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 09:50:00,Sunny,30,15,2,9,2,2,2,2
Year 2,social work,Yes,To go for meals,4,35,2024-10-08,No,UHC / Opp UHC,IT / CLB,A2,1900-01-01 17:15:00,Sunny,20,12,5,8,7,8,7,7
Year 2,law,No,To go to class,5,60,2024-10-07,No,UTown,PGP,D2,1900-01-01 12:00:00,Sunny,20,5,8,7,5,6,7,7
Year 2,industrial systems engineering,Yes,To go to class,3,20,2024-10-22,No,UTown,COM3,D1,1900-01-01 13:00:00,Rainy,20,10,4,7,5,5,5,6
Year 3,architecture,No,To go to class,3,40,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 18:30:00,Sunny,10,10,6,6,7,7,7,6
Year 1,life sciences,Yes,To go to class,2,10,2024-10-07,Yes,LT27 / S17,UTown,D2,1900-01-01 14:22:00,Sunny,10,5,7,5,6,6,6,6
Year 2,statistics,Yes,To go to class,2,20,2024-10-16,No,UHC / Opp UHC,IT / CLB,A1,1900-01-01 13:00:00,Rainy,5,3,7,7,4,5,6,6
Year 4,economics,No,To go to class,2,10,2024-10-15,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:30:00,Sunny,5,3,10,1,10,10,10,10
Year 2,dentistry,No,To go to class,3,15,2024-10-10,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 18:00:00,Sunny,30,15,2,10,1,6,6,2
Year 3,data science and analytics,No,To go to class,4,40,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 12:30:00,Rainy,15,6,5,6,7,7,8,8
Year 3,data science and analytics,No,To go to class,2,15,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 10:30:00,Sunny,5,3,7,3,7,7,7,7
Year 3,business,No,To go to MRT,2,30,2024-09-20,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 11:30:00,Sunny,15,5,7,8,4,5,5,6
Year 4,life sciences,No,To go to MRT,2,15,2024-10-18,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:20:00,Sunny,30,3,6,8,5,6,6,5
Year 2,industrial systems engineering,Yes,To go to class,4,6,2024-10-08,No,UHC / Opp UHC,IT / CLB,A1,1900-01-01 07:45:00,Sunny,5,4,7,3,10,10,10,8
Year 1,anthropology,No,To go for meals,4,15,2024-10-09,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 12:58:00,Sunny,20,10,3,7,4,4,4,4
Year 1,biomedical engineering,No,To go to class,2,35,2024-10-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 07:30:00,Sunny,10,8,5,3,3,7,7,7
Year 4,political science,No,To go to class,3,30,2024-10-10,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:30:00,Sunny,20,10,6,7,5,7,10,7
