year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
Year 1,law,No,To go to class,0,8,2024-10-03,No,UHC / Opp UHC,UTown,D2,1900-01-01 11:34:30,Sunny,20,6,8,7,5,6,9,8
Year 3,data science and analytics,Yes,To go for meals,2,10,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 13:31:37,Rainy,23,5,7,7,4,7,6,7
Year 1,data science and analytics,No,To go to class,2,34,2024-09-28,No,UHC / Opp UHC,UTown,D2,1900-01-01 14:13:23,Sunny,24,13,8,10,7,7,5,6
Year 1,data science and analytics,No,To go to class,2,19,2024-09-22,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 07:59:12,Sunny,14,6,7,5,2,4,8,5
Year 2,materials science and engineering,No,To go to class,1,30,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 10:34:43,Sunny,72,4,4,10,3,3,9,7
Year 4,data science and analytics,No,To go to class,1,35,2024-10-03,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:37:32,Rainy,40,3,7,5,3,5,5,7
Year 4,sociology,Yes,To go to class,2,41,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 14:15:28,Sunny,41,7,8,4,2,6,8,4
Year 3,data science and analytics,Yes,To go to class,2,12,2024-09-27,No,UTown,UHC / Opp UHC,D2,1900-01-01 12:13:27,Rainy,52,8,9,8,5,4,8,10
Year 3,materials science and engineering,No,To go for meals,3,40,2024-10-03,No,IT / CLB,UTown,D1,1900-01-01 15:59:23,Sunny,9,13,7,7,1,9,10,8
Year 1,data science and analytics,No,To go to MRT,2,7,2024-10-03,Yes,UTown,LT27 / S17,D2,1900-01-01 12:45:14,Sunny,12,3,8,9,3,5,6,8
Year 2,global studies,No,To go to MRT,2,40,2024-09-19,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 09:44:11,Sunny,9,10,7,8,7,3,8,8
Year 3,chemistry,Yes,To go to MRT,1,27,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A2,1900-01-01 08:12:24,Sunny,40,4,4,8,3,4,10,9
Year 2,data science and analytics,No,To go to class,2,7,2024-09-25,No,UTown,LT27 / S17,D2,1900-01-01 13:33:06,Sunny,49,16,4,7,4,7,6,6
Year 3,life sciences,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,7,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 18:26:00,Sunny,9,9,8,8,7,3,4,8
Year 2,computer science,No,To go to class,1,12,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 20:01:17,Sunny,1,1,8,4,8,5,9,5
Year 1,data science and analytics,No,To go to class,3,40,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 09:07:35,Sunny,5,3,4,9,6,9,10,7
Year 3,dentistry,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,10,2024-10-03,No,LT27 / S17,BIZ2 / Opp HSSML,D2,1900-01-01 18:53:21,Rainy,7,14,3,1,3,7,8,8
Year 1,data science and analytics,No,To go to class,1,25,2024-10-01,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 09:30:16,Sunny,15,4,5,8,4,3,8,5
Year 3,data science and analytics,No,To go to class,2,17,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 07:30:00,Rainy,43,6,6,3,5,8,7,5
Year 3,engineering,No,To go to class,4,8,2024-09-28,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:28:09,Sunny,41,12,5,9,3,6,7,2
Year 3,chemistry,No,To go to class,2,10,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 12:25:42,Rainy,63,14,3,4,5,7,8,1
Year 3,data science and analytics,No,To go to class,2,9,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 13:11:03,Sunny,28,3,4,6,8,2,8,8
Year 3,dentistry,Yes,To go to class,2,10,2024-10-03,Yes,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 16:35:40,Sunny,49,4,3,10,6,3,6,10
Year 3,engineering - material science and engineering,No,To go to class,2,7,2024-10-03,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 07:54:01,Rainy,66,3,8,7,5,7,7,5
Year 2,life sciences,No,To go to class,2,9,2024-09-27,No,LT27 / S17,UTown,D2,1900-01-01 16:06:03,Sunny,25,13,1,3,8,4,8,6
Year 3,data science and analytics,No,To go to class,3,8,2024-09-29,No,UTown,BIZ2 / Opp HSSML,A2,1900-01-01 13:33:47,Rainy,50,7,7,8,6,4,5,7
Year 2,data science and analytics,Yes,To go to MRT,2,21,2024-09-26,No,IT / CLB,LT27 / S17,A2,1900-01-01 16:23:42,Sunny,4,11,10,8,3,10,8,3
Year 2,chemistry,Yes,To go to class,1,9,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 15:27:01,Sunny,20,5,9,9,2,5,8,5
Year 1,data science and analytics,No,To go to class,1,23,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 11:38:09,Sunny,68,9,4,10,3,4,4,9
Year 2,data science and analytics,No,To go to class,2,15,2024-09-27,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 09:02:31,Rainy,38,7,9,3,9,8,1,2
Year 3,nursing,No,To go to class,2,34,2024-09-30,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 08:32:32,Rainy,23,3,7,4,8,5,5,8
Year 4,business administration,No,To go to class,2,55,2024-09-27,Yes,LT27 / S17,UTown,D2,1900-01-01 09:12:32,Rainy,65,12,7,7,7,4,9,8
Year 3,data science n psychology,No,To go to class,2,16,2024-10-03,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 12:16:23,Sunny,24,16,7,4,6,4,9,3
Year 3,data science and analytics,No,To go to class,4,6,2024-10-03,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:32:38,Sunny,4,7,7,10,8,6,8,10
Year 3,data science and analytics,No,To go to class,3,13,2024-09-25,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 17:48:58,Sunny,19,9,7,6,7,5,8,4
Year 1,data science and analytics,Yes,To go to class,4,34,2024-10-01,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 15:56:45,Sunny,14,6,10,7,6,8,9,7
Year 1,data science and analytics,No,To go to class,4,26,2024-09-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 15:42:33,Sunny,21,4,9,10,2,7,1,3
Year 3,mechanical engineering,No,To go to class,2,13,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 13:10:20,Sunny,18,9,5,10,4,7,7,8
Year 4,political science,No,To go to CCA sessions,2,19,2024-10-03,No,UHC / Opp UHC,UTown,D2,1900-01-01 14:38:35,Sunny,29,3,9,3,1,8,8,8
Year 3,data science and analytics,Yes,To go to MRT,4,50,2024-09-28,Yes,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 09:08:47,Rainy,36,13,6,10,6,5,7,9
Year 3,data science and analytics,No,To go to class,2,18,2024-09-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 18:18:22,Sunny,18,13,6,8,6,4,7,3
Year 3,data science and analytics,Yes,To go to class,2,22,2024-09-29,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:45:24,Sunny,40,18,5,9,6,4,7,5
Year 3,data science and analytics,No,To go to CCA sessions,2,9,2024-10-01,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:19:25,Rainy,44,23,8,10,6,3,9,2
Year 3,data science and analytics,Yes,To go to class,2,48,2024-10-02,No,UHC / Opp UHC,UTown,D2,1900-01-01 08:33:44,Sunny,28,4,10,5,6,9,7,8
Year 1,quantitative finance,Yes,To go to class,4,9,2024-09-26,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 21:42:08,Sunny,3,7,6,8,4,3,10,5
Year 2,data science and analytics,No,To go to class,4,15,2024-10-01,No,UTown,UHC / Opp UHC,D2,1900-01-01 08:41:27,Sunny,49,7,5,8,4,7,6,7
Year 2,data science and analytics,No,To go to class,2,20,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:54:06,Rainy,47,7,3,7,5,7,5,8
Year 3,computer science,Yes,To go to MRT,1,19,2024-09-28,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 18:52:57,Sunny,40,3,7,4,3,9,9,9
Year 3,biomedical engineering,No,To go to class,1,27,2024-10-03,No,LT27 / S17,UTown,D2,1900-01-01 08:54:06,Sunny,19,3,7,10,5,9,6,8
Year 3,data science and analytics,No,To go to class,3,52,2024-10-03,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:47:18,Sunny,2,10,5,8,6,4,5,8
Year 3,biomedical engineering,No,To go to class,3,46,2024-10-03,No,LT27 / S17,UTown,D2,1900-01-01 09:58:53,Sunny,39,4,8,9,5,8,8,10
Year 3,data science and analytics,No,To go to MRT,4,19,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:01:49,Sunny,25,17,8,9,6,5,7,9
Year 2,economics,No,To go to class,3,16,2024-10-03,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 17:04:55,Sunny,31,13,8,3,8,6,10,2
Year 3,data science and analytics,No,To go to class,2,50,2024-09-23,No,UHC / Opp UHC,UTown,D2,1900-01-01 12:41:06,Rainy,25,11,10,8,5,4,9,8
Year 4,history,No,To go to class,4,35,2024-10-03,No,IT / CLB,UHC / Opp UHC,A2,1900-01-01 13:30:57,Sunny,20,16,8,9,7,6,5,6
Year 3,data science and analytics,No,To go to class,4,27,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:09:55,Rainy,3,16,6,4,6,3,3,8
Year 3,pharmaceutical science,Yes,To go to class,4,55,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 11:04:41,Sunny,61,27,4,9,6,2,9,5
Year 2,data science and analytics,No,To go to class,3,12,2024-10-03,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:24:46,Rainy,40,10,4,8,5,7,10,1
Year 3,data science and analytics,No,To go to class,4,7,2024-10-03,No,PGP,LT13 / Ventus,A2,1900-01-01 21:42:00,Rainy,13,16,6,8,3,5,5,5
Year 3,data science and analytics,Yes,To go to class,2,43,2024-10-01,Yes,UTown,LT27 / S17,D2,1900-01-01 11:32:16,Sunny,50,4,8,10,4,3,6,7
Year 4,data science and analytics,No,To go to CCA sessions,3,22,2024-09-29,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:19:59,Sunny,12,10,5,1,7,7,8,7
Year 1,data science and analytics,No,To go to class,2,16,2024-10-03,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:32:29,Sunny,14,7,4,3,10,9,9,7
Year 3,psychology,No,To go to class,4,44,2024-10-03,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:56:59,Sunny,14,13,9,1,8,6,9,10
Year 1,data science and analytics,No,To go to MRT,2,18,2024-09-29,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 20:41:06,Sunny,5,7,7,4,3,5,8,8
Year 3,data science and analytics,No,To go to class,4,44,2024-10-02,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 12:17:52,Sunny,38,12,8,8,3,2,8,7
Year 4,data science and analytics,No,To go to class,3,48,2024-10-02,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 18:35:54,Sunny,42,8,6,8,7,8,9,6
Year 3,accountancy,No,To go to CCA sessions,1,9,2024-10-03,No,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 13:13:32,Sunny,13,2,5,8,7,9,7,7
Year 4,geography,No,To go to class,2,9,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D1,1900-01-01 09:53:14,Rainy,38,3,9,10,9,1,9,6
Year 1,mechanical engineering,No,To go to MRT,1,6,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:12:32,Sunny,40,13,6,5,4,3,5,8
Year 1,economics,No,To go for meals,4,11,2024-09-30,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 18:32:08,Sunny,9,20,4,9,6,7,7,8
Year 4,materials science and engineering,No,To go to MRT,2,10,2024-10-02,No,LT27 / S17,IT / CLB,A1,1900-01-01 08:16:53,Sunny,23,2,6,10,7,3,9,3
Year 2,data science and analytics,Yes,To go to class,4,15,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 10:40:37,Sunny,54,5,6,10,5,8,8,7
Year 4,data science and analytics,No,To go to class,1,18,2024-09-26,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 10:40:50,Sunny,35,1,8,9,4,6,7,9
Year 4,data science and analytics,No,To go to class,4,12,2024-10-01,Yes,LT27 / S17,BIZ2 / Opp HSSML,D2,1900-01-01 13:09:38,Sunny,23,5,9,7,4,6,7,6
Year 3,psychology,No,To go to class,2,12,2024-09-22,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 12:16:30,Sunny,40,4,6,10,5,5,10,8
Year 1,life sciences,Yes,To go to CCA sessions,1,12,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D1,1900-01-01 14:06:54,Sunny,31,13,8,8,8,10,8,9
Year 3,data science and analytics,No,To go to MRT,2,36,2024-10-01,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:05:30,Sunny,26,2,8,3,3,8,9,9
Year 2,anthropology,No,To go to class,1,19,2024-09-28,Yes,UTown,UHC / Opp UHC,D2,1900-01-01 14:38:06,Sunny,9,2,8,6,4,1,9,6
Year 1,data science and analytics,Yes,To go to class,2,43,2024-10-01,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:53:04,Sunny,17,11,3,7,8,4,8,8
Year 1,computer science,No,To go to class,3,11,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 09:35:18,Sunny,9,17,3,5,5,2,8,3
Year 3,sociology,No,To go to CCA sessions,3,9,2024-10-03,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 18:04:09,Sunny,4,7,2,1,7,7,10,4
Year 1,data science and analytics,No,To go to class,2,25,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 09:50:25,Rainy,2,23,8,6,9,4,10,4
Year 3,data science and analytics,No,To go for meals,2,33,2024-10-02,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 21:32:33,Sunny,4,13,5,6,8,8,4,7
Year 3,economics,No,To go to class,3,17,2024-10-03,Yes,UTown,LT27 / S17,D2,1900-01-01 13:28:29,Sunny,47,4,5,7,6,10,7,7
Year 1,data science and analytics,No,To go to class,0,31,2024-09-26,No,COM3,LT27 / S17,D2,1900-01-01 18:51:39,Rainy,6,13,8,8,3,7,1,5
Year 2,data science and analytics,No,To go to class,4,25,2024-09-22,Yes,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:51:35,Sunny,22,6,7,8,5,9,3,1
Year 3,political science,No,To go to class,4,20,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 19:48:43,Sunny,14,8,2,8,8,6,8,4
Year 3,mechanical engineering,No,To go to class,4,22,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 14:19:15,Rainy,19,5,9,8,9,6,8,4
Year 2,data science n psychology,No,To go to class,2,18,2024-10-01,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 09:32:50,Rainy,21,19,6,7,5,8,3,8
Year 3,data science and analytics,Yes,To go to class,2,11,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 10:19:35,Sunny,29,6,8,7,2,7,7,9
Year 2,data science and analytics,No,To go to class,1,7,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:20:00,Sunny,33,7,8,8,5,6,7,5
Year 3,data science and analytics,Yes,To go to CCA sessions,3,28,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:26:14,Sunny,57,8,6,3,2,1,9,5
Year 4,sociology,No,To go to class,2,37,2024-10-03,Yes,UTown,BIZ2 / Opp HSSML,A2,1900-01-01 13:38:46,Sunny,19,5,7,10,6,4,7,7
Year 3,data science and analytics,No,To go to class,2,33,2024-10-03,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:26:08,Sunny,4,15,5,4,1,8,4,4
Year 4,law,No,To go to class,2,13,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D1,1900-01-01 09:16:08,Sunny,36,3,9,3,8,8,1,6
Year 3,sociology,No,To go to class,2,19,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:09:58,Sunny,13,9,6,3,5,5,8,3
Year 1,law,No,To go to class,2,7,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 10:35:59,Sunny,19,13,4,9,3,7,7,7
Year 4,dentistry,No,To go to class,2,10,2024-09-29,No,COM3,LT27 / S17,D2,1900-01-01 17:18:05,Sunny,9,17,5,9,7,8,8,5
Year 2,pharmaceutical science,No,To go to class,4,20,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 15:21:16,Sunny,35,6,6,7,10,8,8,3
Year 2,law,No,To go to class,3,43,2024-10-02,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:36:53,Sunny,15,3,6,3,7,6,5,7
Year 3,computer science,Yes,To go to class,3,9,2024-10-03,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 08:22:27,Sunny,43,2,7,7,8,7,8,6
Year 3,data science and analytics,No,To go to class,1,43,2024-10-03,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 09:33:41,Sunny,38,2,9,5,6,8,3,3
Year 4,chemistry,No,To go to CCA sessions,4,17,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:38:56,Sunny,82,4,3,10,5,8,7,4
Year 3,materials science and engineering,No,To go to class,1,33,2024-10-02,No,UTown,LT27 / S17,D2,1900-01-01 16:03:59,Sunny,23,6,7,4,2,9,5,8
Year 3,data science and analytics,No,To go to class,3,38,2024-10-03,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:27:51,Rainy,7,10,6,4,5,6,6,5
Year 3,life sciences,No,To go for meals,2,13,2024-10-03,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 19:43:37,Sunny,9,6,10,10,2,7,3,4
Year 3,life sciences,No,To go to class,3,17,2024-10-01,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 17:57:42,Sunny,14,10,5,10,5,5,3,5
Year 2,business,No,To go to class,2,14,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 14:51:09,Sunny,29,1,8,2,3,10,9,9
Year 3,dentistry,No,To go to class,2,47,2024-09-22,No,LT27 / S17,UTown,D2,1900-01-01 12:20:11,Sunny,13,11,1,8,6,4,7,5
Year 1,life sciences,Yes,To go to class,1,40,2024-10-03,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:55:13,Sunny,22,12,6,4,9,8,9,2
Year 3,data science and analytics,Yes,To go to class,2,49,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 10:38:23,Sunny,42,3,5,4,6,2,8,8
Year 3,geography,No,To go to MRT,2,9,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 14:44:33,Sunny,18,16,2,9,7,5,8,9
Year 3,data science and analytics,No,To go to class,2,7,2024-10-01,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:31:38,Sunny,16,2,7,9,3,7,10,5
Year 1,business administration,No,To go to class,1,22,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 16:37:58,Sunny,28,2,9,8,1,1,7,1
Year 1,data science and analytics,Yes,To go to class,2,9,2024-10-03,Yes,IT / CLB,PGP,A1,1900-01-01 10:10:51,Sunny,19,2,2,6,1,9,8,5
Year 3,data science and analytics,No,To go to class,2,6,2024-09-28,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 09:33:31,Sunny,30,4,10,4,3,5,6,6
Year 1,life sciences,No,To go to class,2,21,2024-09-30,No,UTown,LT27 / S17,D2,1900-01-01 08:32:10,Sunny,77,12,4,4,4,3,7,6
Year 4,data science and analytics,No,To go to CCA sessions,4,7,2024-09-30,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:49:13,Rainy,13,5,2,7,8,8,10,10
Year 1,data science and analytics,No,To go to class,2,20,2024-09-20,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 10:31:33,Sunny,44,8,5,8,4,3,7,6
Year 3,psychology,No,To go for meals,2,39,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 15:32:53,Sunny,45,7,7,7,4,8,5,8
Year 4,nursing,No,To go to class,4,8,2024-09-29,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 08:43:40,Sunny,63,2,7,7,3,5,5,7
Year 1,data science and analytics,No,To go to class,2,11,2024-09-19,No,LT27 / S17,UTown,D2,1900-01-01 14:57:46,Sunny,15,5,1,5,5,5,8,3
Year 3,nursing,No,To go to class,2,11,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 08:05:48,Rainy,76,10,3,9,3,6,3,5
Year 1,sociology,Yes,To go to class,2,29,2024-09-30,Yes,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:34:23,Sunny,6,6,4,6,8,8,3,2
Year 3,data science and analytics,Yes,To go to class,0,37,2024-10-03,Yes,UTown,UHC / Opp UHC,D2,1900-01-01 10:40:56,Sunny,27,10,6,6,1,10,10,5
Year 3,data science and analytics,No,To go to class,2,26,2024-09-25,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 10:18:38,Sunny,5,9,6,6,9,7,1,4
Year 2,quantitative finance,No,To go to class,2,6,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 09:21:49,Sunny,50,6,8,3,5,9,7,6
Year 3,anthropology,No,To go for meals,1,11,2024-10-01,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 14:12:11,Sunny,16,7,8,8,6,7,10,9
Year 4,economics,No,To go to class,3,35,2024-10-01,Yes,LT27 / S17,LT13 / Ventus,A1,1900-01-01 18:19:21,Rainy,1,16,9,6,9,8,2,9
Year 1,data science and analytics,No,To go to class,4,10,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 12:01:28,Rainy,50,6,10,8,4,3,8,8
Year 3,life sciences,No,To go to class,2,34,2024-09-23,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 09:39:20,Sunny,56,10,9,5,7,3,8,2
Year 1,geography,No,To go to class,2,9,2024-10-02,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:20:56,Sunny,10,6,8,3,5,8,8,5
Year 3,data science and analytics,Yes,To go to MRT,2,35,2024-10-03,No,UTown,UHC / Opp UHC,D2,1900-01-01 12:29:25,Sunny,9,3,9,7,8,4,3,2
Year 1,data science and analytics,Yes,To go for meals,6,19,2024-09-29,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 19:58:49,Sunny,6,5,7,7,2,8,9,9
Year 2,geography,No,To go to MRT,4,9,2024-09-24,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:10:55,Rainy,24,12,7,10,7,4,7,3
Year 1,data science and analytics,Yes,To go to class,3,28,2024-10-03,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 13:06:58,Sunny,22,11,5,7,8,2,8,9
Year 3,data science and analytics,No,To go to class,2,39,2024-09-23,No,LT27 / S17,IT / CLB,A1,1900-01-01 08:33:14,Sunny,20,14,3,4,9,8,8,4
Year 1,data science and analytics,No,To go to MRT,4,10,2024-09-29,Yes,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 14:55:58,Rainy,9,13,1,4,3,4,8,8
Year 3,data science and analytics,No,To go to class,3,27,2024-10-03,Yes,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:26:40,Rainy,14,3,4,5,7,5,6,6
Year 3,life sciences,No,To go to class,2,40,2024-10-01,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 11:37:02,Sunny,49,10,7,5,6,6,6,8
Year 3,data science and analytics,No,To go to class,2,33,2024-09-21,No,LT27 / S17,IT / CLB,A1,1900-01-01 19:58:04,Sunny,15,5,4,6,6,3,5,7
Year 3,data science and analytics,No,To go to class,2,7,2024-09-28,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:48:29,Sunny,15,5,8,10,6,3,5,5
Year 3,nursing,No,To go to class,2,18,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A2,1900-01-01 12:27:18,Sunny,17,10,8,5,5,7,8,9
